Id,log_bike_count
204,0.13457364583010234
205,0.16568403685964705
206,0.35908301797537634
207,0.153734261540297
208,0.3309407942814677
209,-0.29310849760565905
210,1.3739686803964446
211,1.2992985257065586
212,1.5495834619371804
213,1.4639739888523138
214,1.384995811591511
215,1.4763578466375222
216,1.5142778284521807
217,0.02719723636231297
218,2.0602856797057916
219,1.974320384290645
220,1.5070869656577683
221,1.4425152549370412
222,0.3285532107007296
223,1.3102736068188645
224,0.5555288919780219
225,1.720392054749149
226,0.47737400757792026
227,1.9166186215379126
228,0.707666391325712
229,-0.09701179745018518
230,0.9765146695828633
231,-0.02104616854977648
232,1.1167672226995797
233,0.3281934205671697
234,1.2584774352481978
235,0.3522702976635945
236,0.14982347831538378
237,1.830555666321266
238,0.25877763104027807
239,1.410069588890303
240,1.2743325502832608
241,1.3988158858203026
242,1.3013483468881
243,0.8515700398594199
244,1.4717609498623818
245,0.24227173890062437
246,1.1145148701338714
247,0.11444652896051899
248,0.9302584589872422
249,0.040201735045624076
250,0.4403546997108374
251,0.9276201050150998
252,0.41889879857575707
253,1.9940921078680183
254,0.0016915980790233043
255,1.7560972681433829
256,0.02265235107816821
257,0.2886381071457551
258,0.35184616825832205
259,1.8112602647476117
260,0.4317924149708636
261,1.5166697295162928
262,1.1777778745415406
263,1.4961323628244625
264,1.958663397882202
265,1.4364538361478458
266,1.4223327383850528
267,0.8792939696461657
268,1.318017741696242
269,0.6077419609268886
270,1.4933615850896091
271,0.32138416006240966
272,1.4278835463670458
273,0.24996641036148848
274,1.9858867308581216
275,0.14929170591007512
276,1.1059583419324788
277,0.8905377693465666
278,0.05414928004777675
279,1.9595019360233537
280,0.13368949232854366
281,1.754220280932648
282,1.0576325141395424
283,1.8923436542513623
284,2.2023386402645295
285,0.8151309127882302
286,1.6464309604152405
287,0.41493877656841205
288,1.5360420970400959
289,0.5189120169451997
290,0.445879571132231
291,0.246941704033937
292,0.23284490874787922
293,1.507407612086963
294,0.001738285439457865
295,1.114072340724257
296,-0.06489710110398006
297,1.293667250034137
298,0.4214319674766096
299,1.5120591512959018
300,1.9418203535772545
301,1.4678761684086077
302,1.8213547416171203
303,1.067487722723396
304,1.7070413305164265
305,0.3467913085931795
306,1.6713467899576153
307,0.2504422486095703
308,1.7459131581736536
309,0.403110855717296
310,1.8820264070090769
311,0.30644192614247734
312,2.1190416778205257
313,0.2722876561348193
314,0.06996071847708185
315,1.5504261159940245
316,0.27612863646069297
317,1.4267028206475358
318,0.8462308963811784
319,0.2430394687418973
320,1.6449003692123938
321,0.03221626493899343
322,2.0068712515930924
323,-0.035855049743597434
324,1.7972837447819308
325,1.4791361079683
326,1.6353585374981596
327,1.4696972143142768
328,1.9770298423547819
329,1.7928636775392677
330,2.144458319375692
331,0.0949990672635761
332,1.0567085406994794
333,1.9724735990409266
334,0.4873817956630915
335,1.6455674067227135
336,0.11530373524565274
337,1.9036968042797489
338,1.7098863460621216
339,2.1439860122126486
340,1.8801105080747715
341,1.73492875065371
342,1.5592985474680232
343,1.0787082996811788
344,2.0375874014365287
345,0.9235452618166482
346,1.111738381572577
347,0.6077283570573493
348,1.3799069569907227
349,0.000977103191070583
350,1.652113113853527
351,1.0514142622817193
352,1.6061815365340797
353,2.0487567797036608
354,1.7715241404613915
355,1.999480744294341
356,0.7642244070860809
357,0.9783731662850568
358,0.7367066893803762
359,-0.002206602012161607
360,0.3689160725627034
361,1.672650842130299
362,0.624990704576998
363,1.8175256757292146
364,1.0586770105241774
365,1.6830087338713056
366,1.4573059350602875
367,1.7406376218253539
368,1.5070053027352246
369,2.226910886029258
370,1.6785132730483612
371,1.9547190409183461
372,0.18644333565975968
373,1.292899717351209
374,1.680075986281712
375,0.6594166811023876
376,1.5245841472423023
377,0.35166233608853537
378,1.8685310234214645
379,0.20538188880618247
380,0.9469444976723014
381,0.3769577662427923
382,0.5235877800954576
383,0.3987312310097999
384,0.9627688026509693
385,1.8511443582608067
386,1.8332444718586023
387,1.6038555623858584
388,1.6656197151669412
389,1.9863952760186405
390,2.2074158182705603
391,1.937155322326676
392,0.8143925299610526
393,0.7150225788723676
394,0.7501645752850945
395,0.1944332327996503
396,0.3520238420559454
397,1.772431081936428
398,1.4885099620788211
399,0.334054636891568
400,0.47165419388153085
401,0.07276320262095837
402,0.35330339063395355
403,1.4849067814147534
404,1.7655180308020817
405,1.7394516549009849
406,1.606574169061588
407,1.5801449963253522
408,1.248525087335652
409,1.1294952549287298
410,0.6130590905852342
411,-0.12316976526655354
412,-0.08716262848496292
413,0.24968291743017712
414,0.31275637601089334
415,1.083939955383277
416,0.17628810134986272
417,2.196901879715598
418,1.4215399590322346
419,1.3583710014131323
420,1.5735815832001845
421,1.2421519614833871
422,2.013567559725719
423,2.2955173348338818
424,1.4552540680636141
425,0.5669316531850157
426,1.2780019573162698
427,1.4451283784445723
428,1.3656048296462862
429,1.5245972968549122
430,0.6897223570648467
431,0.7159663372440432
432,0.5452161011776524
433,0.4230867505022826
434,0.02993608529336189
435,0.3211782525312392
436,1.3610984290067811
437,1.2799807396379894
438,1.525252332962809
439,1.330387933684909
440,0.6529679380073672
441,0.1888848757952819
442,0.10002134373757521
443,-0.01455981385747096
444,2.000896065273272
445,1.2151866056878042
446,1.9081068196431816
447,2.2342635099754258
448,2.1333314490377098
449,1.6094647651467664
450,1.1436263708986296
451,0.9226142015482672
452,0.05228261752532859
453,1.0794630796117115
454,1.8345247206702922
455,1.1510150363099416
456,1.0931612589023727
457,1.508743814610503
458,1.6741607411508075
459,2.3091256426950784
460,1.0031989186753099
461,2.0424256371971827
462,1.0586881049417243
463,0.8205841026926177
464,0.1856457414444579
465,0.08114910968151312
466,0.10624254664831012
467,1.9145493673967795
468,2.171035512166699
469,1.140264648354618
470,0.21881907596935957
471,0.4516132600813596
472,1.8608619068108367
473,1.5599687654203584
474,1.8393236386434604
475,2.1041268289454775
476,2.02966362231715
477,1.7717761376509098
478,0.2190774143003904
479,0.12563586345235533
480,1.0951804529556926
481,1.993220061774297
482,1.9940322080272699
483,1.6729243187481653
484,1.553219360823763
485,1.6552933997058303
486,1.951909795691689
487,2.2318156981590414
488,1.004617882395098
489,0.4488940112143238
490,1.2959579831821568
491,1.452409367554489
492,1.373285088581662
493,1.3589303716302097
494,0.6044933683315779
495,0.6607895551506604
496,1.2754068908341578
497,1.2828100681204717
498,0.3060090140631111
499,0.11744893696745162
500,-0.25807809932568126
501,-0.028200020866429476
502,0.6321272329713343
503,0.7469283143582506
504,0.9700093459599253
505,1.2743093920998025
506,1.4565984459860362
507,0.947805500836445
508,0.4204936049479673
509,0.06630159988773299
510,-0.11610415233265625
511,-0.1764616586437464
512,0.19641291022552032
513,0.8523457941658381
514,1.2647425664111946
515,1.4430545387974651
516,1.2996171758596462
517,1.4302469989071422
518,0.8521561868250913
519,0.3664507811373512
520,0.13102086467626428
521,-0.07259054063111625
522,-0.03997655410775147
523,1.378140020951413
524,1.0686930921701912
525,1.7106263854515982
526,1.9187075617039804
527,0.5827253880771557
528,0.39567598460836706
529,0.10951220597391753
530,0.3122206810728989
531,1.7639189338668424
532,1.7210526684694076
533,1.3669596861818456
534,1.5388268306617123
535,1.5078944424547398
536,2.0151678632101047
537,1.6731090887496398
538,0.888422638483799
539,0.0796152863345232
540,0.8385830163650692
541,1.4295612725088562
542,1.5552283350539242
543,1.8421760884057006
544,1.665915135496978
545,1.7659440695520425
546,1.5439339867900934
547,1.3833339989799265
548,1.8173697274657932
549,0.9529067674737339
550,0.47969600449993344
551,0.29851348187406623
552,0.32783902277695853
553,1.250627431323649
554,1.3775154496470108
555,1.5765536957059136
556,0.5955624618668462
557,0.5579114490284378
558,0.49676743492413467
559,0.3824556757786768
560,-0.047352612926917725
561,0.5446249728731241
562,0.9563085403370262
563,1.4753362677561153
564,1.2349943262525351
565,1.4222275612398796
566,0.059026037430533584
567,2.067923358005318
568,1.537461625425723
569,2.0478831947257072
570,1.747978778610609
571,0.9166255318913792
572,0.4887660024397116
573,0.2665732651310053
574,0.060511674002678095
575,0.36818780445614596
576,0.3941092564035169
577,1.822217001757419
578,1.4894053504953613
579,1.6205056575127328
580,1.5742212882736955
581,2.0932794637021814
582,0.4150034230495918
583,2.1538807450222266
584,1.7858536872891646
585,1.6741008182544437
586,1.7993806366685396
587,1.223294246838389
588,0.6347611201672838
589,0.4735263559146765
590,0.2871076564741557
591,0.02390581805627079
592,0.2571358067875522
593,1.7726694325085464
594,0.1035098155135441
595,2.0665166373758845
596,1.816791853842311
597,1.3187653373860007
598,0.7119196097601455
599,0.5785975989857906
600,0.47540073143342454
601,0.47542976129828673
602,0.8351644252713828
603,1.0847392717770605
604,1.8463826434247397
605,1.7970146727174605
606,1.5742198401328962
607,1.7375828490595335
608,1.2620440744900583
609,0.44932591077954864
610,0.24112318775940267
611,0.1720896466755124
612,0.1565740430663487
613,-0.14179725689293354
614,0.593696698851617
615,0.0026531419155686464
616,-0.07509212837964752
617,-0.16288365679432903
618,1.930426737162348
619,1.9874234898456582
620,1.4986906094907284
621,1.6048933256388378
622,1.7217138442881617
623,1.4875196813460778
624,1.6030586739415038
625,2.1575774029447405
626,2.072151255531292
627,1.4668834936465394
628,0.8315495078348554
629,1.2113909652015635
630,2.720603704734928
631,3.9760276594124218
632,4.370489510518466
633,4.011984184380976
634,3.587637933345621
635,3.674654611474542
636,3.3273124619132304
637,2.7752085090442438
638,1.8117708041973657
639,2.0431957329588837
640,2.6396230823928555
641,3.2894305005188196
642,3.9245351653076925
643,4.530725369183068
644,4.1550611762568055
645,2.5323083226196235
646,3.3654839155825655
647,4.198799199721724
648,4.472577162772169
649,4.55883621608263
650,1.649450513060923
651,4.939852660406917
652,4.762362465183697
653,4.239640480553114
654,5.179804440393028
655,3.084911955443477
656,1.7786138253427037
657,1.1297916298455062
658,3.633178356716554
659,4.603847860377293
660,4.512615661476848
661,5.254745259622677
662,3.798314887335757
663,3.466144790340248
664,4.9827254423442735
665,3.7742121633537984
666,1.5188441116638831
667,4.333611047764986
668,4.784761754304169
669,4.532738603852878
670,3.530550621487427
671,4.500031620849564
672,4.02995061459172
673,4.1629929820307945
674,4.270215623386441
675,4.485742665371251
676,3.8139507462636577
677,2.901506656345048
678,1.0511656145801056
679,3.358782563571198
680,1.4446678097790122
681,4.8421196751565345
682,4.747514317820739
683,5.130177117465873
684,4.116060072900485
685,5.076432552330359
686,4.198447255481081
687,3.5448993425987627
688,4.889695221219151
689,2.481446891875462
690,5.071376023278351
691,1.997638617543748
692,4.33125265141191
693,4.092044935945515
694,3.824527639803998
695,4.080866391387912
696,2.8346673555125728
697,3.7735085538424817
698,2.2032285042539135
699,4.079064305294276
700,4.316403646555018
701,4.225918681155161
702,4.3391208431953965
703,2.6354494633124936
704,4.4926622202051325
705,1.8024213297375775
706,4.572434362434024
707,1.8476777891951097
708,4.690048371084508
709,1.4360756240407053
710,3.56447816959197
711,1.1311472317866746
712,2.660468763554474
713,1.737398528419334
714,3.7565229051685094
715,2.286576047970839
716,4.238602493950896
717,3.030095578647208
718,3.1879485734877044
719,3.350655573434719
720,2.7346941009517214
721,3.840715434192873
722,2.0664627081054325
723,4.123918156626027
724,1.649293900713943
725,4.143370173286941
726,1.029289348380238
727,4.304383005305132
728,4.033152340595009
729,3.357216010320867
730,3.9626245175694
731,2.797630883996926
732,4.253590520438827
733,1.606402364956483
734,4.409065856005979
735,1.1729133018399858
736,4.557503956173238
737,1.4227000103735075
738,3.707403120240131
739,3.3930465318861005
740,1.3100485957512389
741,3.695544656495589
742,1.4888812841451122
743,3.914099713834492
744,4.504597075473187
745,4.031398214188656
746,3.609463062202955
747,4.133688263992992
748,3.854375740243047
749,4.318446376035482
750,4.3391354369156
751,3.6040873091103527
752,4.355638618215251
753,2.822550387065317
754,4.877494044559093
755,1.3690257082509485
756,3.56604702249666
757,0.9239743104181013
758,3.9880259221835073
759,1.882677660856487
760,4.653373500038722
761,3.067434041845595
762,4.4231928229251585
763,4.200826443326486
764,2.8213173026677394
765,4.559990332053378
766,2.195719896841979
767,4.000205970356535
768,1.094174921655507
769,4.442332456741951
770,1.0008996649791744
771,4.813145224746024
772,2.293480537922373
773,2.221743443143204
774,4.720209599344486
775,1.5818920566858206
776,4.2806201759389175
777,0.9086526064865654
778,4.230079310804548
779,4.502324110085784
780,5.170758835572755
781,3.865919678035339
782,3.8845891834756965
783,4.115361379637413
784,2.970229619826486
785,2.300719020064366
786,2.4338892024872276
787,4.609760236910644
788,1.8588630397144636
789,4.169304792940769
790,1.599152604208715
791,4.101329125307537
792,1.1684810058697084
793,4.092583114688659
794,1.046073282455867
795,4.515090203203348
796,1.643072168553138
797,4.881074781774926
798,4.5412095855159444
799,2.731358976374696
800,4.288733570159693
801,2.237223261195721
802,4.325934275595192
803,1.1950586092931432
804,4.146195960016503
805,4.3113704574162375
806,4.97195080850055
807,4.130704027217069
808,3.3403465168785327
809,4.256439428529441
810,0.987434895858263
811,1.8332484573348922
812,1.3724195973086917
813,1.392621165067757
814,2.154946839781134
815,1.0093581417086925
816,4.53783123118449
817,3.1006071665779706
818,4.342812997768078
819,4.286901091224941
820,4.292112118538528
821,4.564600118497912
822,4.399673889912785
823,3.872558964651362
824,4.5860151804010645
825,4.101198612591075
826,3.968213179845525
827,4.1869903955767125
828,3.0162824153938455
829,3.6216202531586688
830,0.7292712913962949
831,2.746197698407893
832,1.095489155893285
833,2.293568533639325
834,4.348059746417125
835,3.7287518563561077
836,3.9730919832732243
837,3.944594731774819
838,4.572369097996251
839,4.248472221769181
840,4.430402258590704
841,3.847432887625871
842,2.8901773748591673
843,3.9251665935836586
844,2.182299703491122
845,4.157892211778717
846,3.636516165402605
847,3.7243965681385243
848,4.186446848099798
849,3.231049792779661
850,3.884950374407701
851,2.982454728623728
852,2.1319380646245714
853,1.1771164764495006
854,1.2424232209082775
855,1.4068333464818614
856,1.7323499812938863
857,4.0349066371844895
858,3.2910191094135546
859,4.396525452284163
860,3.649967206498524
861,2.837826936078117
862,3.991438245920834
863,2.4526931277815365
864,3.0889081228873305
865,0.8336031334328302
866,2.303193501052542
867,2.2621951644138076
868,4.006260651072365
869,3.5291082814911072
870,3.207109022719542
871,4.155080309314601
872,2.7222175701187616
873,4.840775557524161
874,1.241243332377773
875,3.2465813721727677
876,0.820284394403993
877,1.1739718138660067
878,1.3924204965558629
879,4.786696684025436
880,4.497651137428241
881,4.238866490950825
882,3.523560249386292
883,0.7986359388880406
884,4.444023123248689
885,4.2837089082727235
886,4.7976633764812044
887,4.260626917754793
888,2.7749652619824188
889,4.3345591896091324
890,1.7466331184206234
891,1.0528865557372726
892,1.2923615353157156
893,1.855432466008942
894,1.2853488895373133
895,4.424271084065187
896,3.1669067773978146
897,4.3374215387964945
898,4.083135808843181
899,4.407028880429724
900,4.8431346944708835
901,5.072750562601732
902,3.667376912523073
903,5.028481574815735
904,1.7140637778439798
905,3.394526516423405
906,1.1783387225411648
907,0.9180545587338704
908,1.9193906782504941
909,0.8012604915289581
910,4.629763466116265
911,1.9848171560168628
912,4.235586675636377
913,3.0952202133671007
914,3.897839243470256
915,4.270693967632839
916,4.141372813069286
917,4.57927825454002
918,4.194429389662347
919,4.407424010965931
920,4.960724965751757
921,4.252710060087487
922,4.432032256228316
923,4.720452285187498
924,3.714693600553751
925,5.048386810944274
926,3.3239026016840434
927,2.3078774111375853
928,2.83050296524424
929,1.8657174329460446
930,1.2758625202660296
931,1.4829807513195763
932,4.056177936611573
933,1.6445333337188883
934,3.296625837729989
935,2.190723013330125
936,1.9005239154139884
937,4.485828685455065
938,1.3281772714986395
939,4.530237351858513
940,1.5319293191059808
941,4.461515915901761
942,1.8204001349690224
943,4.570502698696528
944,2.4417492007983768
945,4.654422669352584
946,2.9282520480473186
947,3.147948234041079
948,4.052299907900769
949,1.9081908984433973
950,4.3898298011660035
951,1.021931821672493
952,4.4322128056533945
953,2.485120102357543
954,2.6039518712560925
955,2.999701192573445
956,2.2433134339155454
957,4.304364813488906
958,1.9966724135246303
959,4.478382682714104
960,1.9179166735062108
961,4.144878740088199
962,1.5469676378788912
963,3.77506316469415
964,1.201187129543415
965,2.98422004129786
966,2.4372526726920802
967,2.283179840621036
968,2.9747822641904693
969,1.7593680254084372
970,3.8404399221582732
971,0.5800046154828808
972,4.201661149539596
973,1.0922399655559112
974,4.314434724317135
975,3.245447905263878
976,3.6034116226461608
977,4.5048409057314736
978,3.0891996988828456
979,4.096035123601769
980,1.9979512806021944
981,4.2242426506436175
982,1.2446459038492246
983,4.2275950249526115
984,3.923712691500186
985,4.663455605674014
986,3.8572795546206113
987,4.993694461170552
988,4.085648264412955
989,4.145121165677633
990,4.104546137911715
991,4.206572437035759
992,4.500887460400282
993,4.865146512777613
994,4.429604583744133
995,3.6501856729757534
996,2.5879629815873786
997,0.9039609264138959
998,2.0365771160796617
999,4.150304090274383
1000,4.943397100281051
1001,4.424701662296556
1002,3.648212785407634
1003,2.8296737798686338
1004,1.238883296978586
1005,0.888670952931705
1006,1.3059171884465843
1007,2.093167721122015
1008,3.2660720811182626
1009,4.416100688072793
1010,4.1494999647980695
1011,4.3278046496111395
1012,4.5770837418586705
1013,4.891586032866748
1014,4.55035214402965
1015,3.178073722710754
1016,1.0437699009076962
1017,2.983704511357587
1018,4.104905944283837
1019,4.134720997909283
1020,4.31237876695989
1021,4.630687212269576
1022,3.8449891838370247
1023,1.7410414557521494
1024,1.2920785357451976
1025,1.1722333283274389
1026,4.0648872278426165
1027,4.326452666547752
1028,4.906325841164852
1029,4.595756668444629
1030,3.0478323814589623
1031,1.356836212175964
1032,3.864462072804683
1033,4.395276062186241
1034,2.55726594628238
1035,1.3635343002005391
1036,1.277842369286248
1037,3.938625902431018
1038,4.399712443252212
1039,4.364670279012826
1040,4.491048989158034
1041,1.3043992889713518
1042,0.9275907396466705
1043,3.84347134680489
1044,5.043300464336286
1045,3.3328067956248213
1046,2.814298622387881
1047,1.8511631049571073
1048,4.983670834134971
1049,4.099160338757013
1050,4.356712245337784
1051,4.011570439724915
1052,5.234409690713768
1053,1.8232879698831568
1054,3.6074924881202324
1055,4.127437534320402
1056,4.354172476009634
1057,4.654550935136109
1058,3.7641120748808476
1059,3.3330947788084173
1060,3.042804352665656
1061,1.9398018869079816
1062,1.5552603954901456
1063,1.7303445435626297
1064,1.8899040242675333
1065,2.4209440448858985
1066,2.970335676419789
1067,4.001738094185778
1068,4.279023443592934
1069,4.4015179319016955
1070,4.5452674730100195
1071,4.349349500935452
1072,4.034590645983051
1073,3.681623847530857
1074,3.428263309101563
1075,1.1892264013607274
1076,2.5168621908919193
1077,3.85566892481789
1078,4.226701421347226
1079,4.221635942327237
1080,4.79088305567433
1081,5.104207432273684
1082,3.9961694089578472
1083,3.64336047265045
1084,2.316406196730776
1085,2.3651042445689825
1086,3.8091203705128347
1087,3.839327938833048
1088,5.1877194189632165
1089,4.363141202158219
1090,5.0492381242973945
1091,3.3738762722675286
1092,1.6650883510099315
1093,1.4553444987404724
1094,3.57584649040397
1095,4.937994428013609
1096,4.423729614816825
1097,4.045863314262279
1098,4.254497692073798
1099,4.3723773054152195
1100,5.110684555385923
1101,2.467198577349912
1102,3.768749684919875
1103,4.004279036250392
1104,4.60540819515234
1105,4.941346034630955
1106,2.3533485811542496
1107,1.8442750707717939
1108,1.4192364253650949
1109,4.473933281444467
1110,4.081439253929851
1111,4.306012907376049
1112,4.25900320701475
1113,4.74640126869704
1114,1.2657868496217128
1115,0.8660940775821429
1116,1.836221978688881
1117,2.9179866001853996
1118,3.9829848046137917
1119,4.020337571675531
1120,4.09353795861189
1121,3.9699710510780855
1122,3.28750146307576
1123,1.453542427102811
1124,4.045721448221316
1125,4.190971834064122
1126,4.108841229895375
1127,2.9631913812657857
1128,2.711973885688032
1129,2.38264496576189
1130,1.9525157377777818
1131,2.4123741385982727
1132,2.9179942497458033
1133,4.387578514444715
1134,1.8260715903514344
1135,1.2599186776865607
1136,0.839199169732805
1137,1.105501492913478
1138,4.04754514984655
1139,3.7754630961475417
1140,4.098241193065516
1141,4.016178772630559
1142,4.133921128212908
1143,4.782912608544275
1144,4.2837348966328825
1145,3.551325555082506
1146,2.199942944815697
1147,3.352847617295288
1148,3.749561691789965
1149,3.8605928479958203
1150,4.098867045622786
1151,4.205622713043153
1152,4.7964578845146315
1153,4.366856155403891
1154,3.6170634517707585
1155,3.2030108260578194
1156,0.9584282114136249
1157,0.8726009496848124
1158,2.023436140962639
1159,4.285554193991911
1160,3.8764371144286933
1161,4.191530563920645
1162,4.210325470271006
1163,4.412221766502509
1164,3.30400812784622
1165,0.8809473140124999
1166,0.802862491527363
1167,3.028655854853782
1168,4.110821636623167
1169,4.5935547844681235
1170,4.910519527120187
1171,2.356860301528007
1172,0.8875180204257429
1173,2.016733711859292
1174,4.203504636054494
1175,4.068196429479615
1176,4.200136337040378
1177,4.57240169090015
1178,4.906116122279144
1179,4.762850220254922
1180,4.289100094437503
1181,2.0636287376231497
1182,1.6715090221105602
1183,3.4291377506560248
1184,4.228760639504284
1185,1.904983137698185
1186,3.4013441980619445
1187,4.215428967185535
1188,4.19668741587188
1189,4.315936067079091
1190,4.024117556962432
1191,1.5626215851878587
1192,0.9247153383737658
1193,1.3941561522116916
1194,4.66810290616745
1195,4.624881198218132
1196,2.0101260126647986
1197,1.4651848489925094
1198,0.8403513995294865
1199,1.233263661129218
1200,3.2372957659893324
1201,4.447714138466401
1202,3.9661789168580395
1203,4.26880681811134
1204,4.2551381276964975
1205,4.218197576644212
1206,4.320171106392197
1207,4.606786499903995
1208,4.956315243027784
1209,3.278778256781208
1210,2.3523910429139288
1211,1.7633140039164354
1212,4.737278583853197
1213,4.201542971552633
1214,4.441429140717734
1215,4.923338547861009
1216,3.6550640096892595
1217,2.7231445288779734
1218,2.208567562313287
1219,1.6572016365331628
1220,0.761557724088537
1221,0.7145535879442879
1222,4.039392316086955
1223,4.518144344161412
1224,4.293643129303118
1225,4.715955535422401
1226,2.7593991887061
1227,2.2415298924266565
1228,4.1906436890326555
1229,4.224817602021781
1230,4.212024832049423
1231,3.865911292914324
1232,3.4446128463390115
1233,2.6616000255525583
1234,2.2767346922449385
1235,3.059010682355808
1236,3.531834479820359
1237,4.206431494213293
1238,4.327377349661306
1239,4.706140423850375
1240,3.9093573761178138
1241,3.3864100030643103
1242,2.1228022559735322
1243,1.729831399551162
1244,1.0095952511656612
1245,1.778618407589626
1246,3.4602244287395694
1247,4.223621884419558
1248,4.540845049038587
1249,3.233499294701124
1250,0.6275212129244632
1251,1.9471534585208385
1252,4.33430014349503
1253,4.3584579335845195
1254,4.202326201497136
1255,4.310313414157927
1256,4.251268993614267
1257,3.637907619648031
1258,1.4233854323916177
1259,1.278202761863981
1260,4.3130488097630915
1261,4.438104467290847
1262,4.539172234350579
1263,4.190409793122818
1264,4.512463337647322
1265,3.7900529422496136
1266,1.9063477657310315
1267,2.0064915468937725
1268,2.1997867118648564
1269,4.381727833542747
1270,4.487648761940293
1271,4.686407693618828
1272,2.42794595259163
1273,1.551379524314997
1274,2.0469826685355477
1275,3.0695254925225846
1276,4.449547267321104
1277,4.426795966672985
1278,4.215708925615616
1279,3.630226644372783
1280,2.8270669918810585
1281,1.8578713083454557
1282,4.400756241438472
1283,4.429691108768948
1284,4.602109950334153
1285,5.3722246430294796
1286,3.920993679398251
1287,3.851345709187049
